0	0	21.1653	15.4755	0	0	0	5.12236	0	0	3.67245	14.8399	0	30.3788	0	0	0	0	4.8565	36.9609	
0	0	0	0	0.655851	0	0	0	4.57058	0	0	3.15954	0	0	0	0	0	0	0.0719378	0	
0	1.37659	0	2.93962	3.07348	0.32227	0	2.44051	1.29735	0	0	7.62404	0	0	0.31412	2.70239	1.60759	1.48848	0	0	
0.365383	0	0.178736	1.75362	0.619259	0.0659168	0	1.87119	2.21192	0.242962	0.877245	2.40493	0	0	3.17193	1.47981	1.77434	0.724165	0	1.55042	
1.11122	0	0	0.984772	0	0	0	1.61836	1.88562	1.01506	0.786499	1.79198	0.683345	0	0	0.883754	1.81313	0.341826	1.35643	0.0657794	
2.06836	4.31639	4.79248	6.31959	0	2.14542	1.08807	1.39618	0.779806	1.36507	4.99588	3.82816	1.11486	5.34142	0	9.08771	0	1.852	4.25102	2.35081	
0	0.512108	0.306564	0.942616	0	0	0	1.03454	0	0.992203	0.762325	1.02102	0	0.877548	0	0.488212	0.769678	0	1.06336	1.51458	
1.93193	5.55138	6.84976	6.36602	2.15091	0	0	3.83123	5.50518	0.70868	0.873924	6.26028	1.1991	2.1974	0	0.543621	3.28351	0	2.24755	2.4578	
0	1.05937	5.48472	6.7929	6.86212	5.13451	2.24204	4.17434	0	3.51143	3.30012	2.22786	0	5.65792	0	4.65234	5.0209	3.51089	4.43502	3.51006	
1.69703	0.635144	0	0	0	0	0	0.192007	1.2032	2.76065	0.653282	5.69957	0	0	0	1.0826	0.462778	0	0	0.230461	
0	1.15945	0.392777	0	0	0	0.0124883	0.366903	0	0.770233	0.338646	0.0926999	0	0.581585	0.851909	0	0	0	0	0	
0.302647	0.0972435	0.325088	0	0.392006	0	0	0	0	0.582023	0	0.772447	0.355117	0	0.0370037	0	0	0	0	0.562399	
0	1.60344	0.528255	0.579355	0	0.843029	0	1.7835	0	0.642032	0.95183	1.46572	0.326756	0.768656	1.44336	0.2463	0	0	0	0	
0.130851	0	0.82569	1.63838	0	0	0	2.70018	0	0.365005	0	0.941532	0	2.80652	0	0	0	0.188982	0.26419	0.0817945	
0	0	3.30062	3.05154	0.701352	0	1.32569	4.43627	0.426567	1.02715	2.17675	0.554244	0	1.80525	1.47347	2.50099	0	0.300737	0	0	
2.48217	2.09183	4.86548	3.08667	0	2.23876	0.345201	4.21954	0.827196	0	2.07295	2.52774	0	1.50615	1.56862	1.20404	0	2.32902	1.83587	2.30797	
0	0	0.434367	0.497656	1.76191	0	0	0.0210018	0	0	0	0.0699011	0	0.361856	0	0	0.077089	0.671457	0	0	
0	0	5.30563	4.82647	5.93353	0.884214	0	8.53959	1.71631	3.64984	0	5.15661	0.702385	1.89077	0	2.0197	0	2.70308	1.66664	1.73098	
1.96206	1.21492	0	1.99764	3.16332	0	0.838242	6.15437	0	2.61048	3.59904	3.02513	1.08603	4.34864	0	0.312758	0.487817	3.44992	3.08005	4.7478	
0	0.6403	0.144782	0.585851	0	0	0.0604	0	0.641393	0.839781	0	0	0	0	0	0	0	0.671034	0	0.115691	
0	0	0	1.02663	0	0.867635	0	0.761431	0	0.357955	0	0.579721	0	0	0	1.83469	0	0	1.26688	0.201756	
0.185904	0	0.374219	0.511443	1.23433	0.501028	0	0.662636	0	0	0.0236392	2.23331	0	0.384862	1.27132	0.956834	0	0	0	0.228396	
0.0658783	0	0.388065	0	0	1.11302	0	0.604377	0.232626	0	0.393496	0.882677	0.0583761	0.172656	0	0	0	0	0.749206	0	
0	0.00641874	0	0.985215	0	1.77453	0	1.54281	0	0.631934	0.136042	2.73432	0	0.308933	0	0	0	1.06458	0.509061	0.868343	
1.0252	0.0680379	1.84541	1.66759	0	0	0	2.7426	1.56846	0	1.20522	1.5807	0.487064	0.860964	0	2.09801	0.3679	0.60855	0	1.2108	
29.4244	6.65274	4.62285	17.8178	29.5786	7.53583	0	5.04391	3.74194	0.851532	14.7639	1.89395	16.4554	4.33269	2.97039	2.91406	18.4276	18.3791	7.68067	3.97673	
0	0.168545	0	0	4.72886	0	0	0.592852	3.97426	0	0	0	0	0	0	1.95765	0	0	0	0.377968	
0	0.593854	0.298837	0.14648	0	0	0	0.0266678	0	0.153388	0	0	0	0	1.00296	0.331419	0	0	0	0.164196	
0.418313	0	0.551349	0.247813	0	0	0	0.634253	0.57963	0	0	1.08082	0.175012	0.37018	0	0	0.820499	0	0	0	
0.439846	0	0.0689407	2.09191	0.0341218	0	5.49551	0.580264	1.81848	0.0494564	0.88056	0.917245	1.70456	0.861911	0	0	0.0119474	3.57991	0.156064	0	
0	0	0.387761	4.19682	0.530287	0	0	2.16362	0	0	0	1.21128	0.272308	2.55468	0	0.0899418	0.382457	1.20793	0	1.02309	
10.2961	0	7.53677	11.5117	0.979702	4.20523	5.8451	12.5558	2.78837	5.62032	5.61188	8.23197	4.08658	2.94507	0	6.29305	1.16381	5.7964	0.0677101	8.19519	
0.302804	0.665647	1.14078	0.899997	0.00129828	0	0.189658	0.558754	0.445956	0.486464	0	0	0	0.410266	0	0	0	1.63303	1.44696	0.747447	
6.69695	0.877108	9.67527	17.1468	8.59578	0	2.30835	23.0199	8.50002	5.03822	1.80856	10.4517	2.09886	0	0	13.2385	8.44893	8.73526	0	3.66421	
0	0	0.102472	0	0.158811	0	0	0	0.0580995	0	0	0	0	0	0	0	0	0	0	0	
0	0.182178	0.59614	0	0	0.000381937	0	0.0428958	0.33565	0	0.166716	0.0533209	0	1.11011	0.764898	0.314005	0	0	0.0434191	0	
0	3.74477	2.52579	0.908661	0.525608	0	0	1.2079	0.450248	0.155494	0	1.99619	0	1.40008	0	0	0	1.6312	0.365774	1.21027	
