0.0264938	0.0212413	0	0.0296622	0.046997	0.0186401	0.00691073	0.00632692	0.0106253	0	0.0285015	0.00550896	0.0150622	0.00214828	0	0	0.000415871	0.00242684	0.0322148	0.0160788	
0.0356413	0.0191179	0.037348	0.0329616	0	0.00750964	0.00438892	0.00234237	0	0.00811431	0.00321213	0.0406347	0.00094904	0	0.00153844	0.00736877	0.0347694	0.0259305	0.00623549	0	
0.0146054	0.0385557	0	0.00173656	0	0.0263284	0.00827335	0.00512263	0.00462733	0.00486878	0.0489663	0.000420436	0.0303069	0.00202083	0	0	0.0257322	0.0207247	0.0108477	0.0417935	
0.016311	0.0152166	0.00419611	0.000804191	0.00880451	0.000860524	0	0.0174689	0.035971	0.0316142	0.00594672	0.0231076	0.0125641	0.0135631	0.000762993	0.0493505	0.0104557	0	0	0.00298937	
0	0	0	0	0	0	0.00325261	0.00400934	0.0551848	0	0.00596812	0.0125618	0	0	0.0756413	0	0.00772491	0.0134595	0.020979	0.0119365	
0.0136947	0.0114961	0	0.00965145	0	0.032306	0.0365113	0.00391369	0.0104658	0.00333029	0.00526395	0.00735752	0.0159227	0.000953638	0	0.00395687	0.0221084	0.0435573	0.0120999	0.00967236	
0.0296535	0.00294458	0	0.0192815	0.0386806	0.0159211	0.0330704	3.39834e-05	0.00369318	0	0	0.00293519	0.0102102	0	0.0134507	0.00503723	0.0107983	0.0226899	0.0262383	0	
0.0350082	0.00803582	0.00338532	0.0085072	0.056382	0.0140574	0.0208835	0	0.00118116	0.00298462	0	0	0.0147922	0.00402647	0.00152482	0	0.00664673	0.00877391	0.0349635	0.0236565	
0.0192308	0.0573989	0.0295027	0.0211378	0	0.00408493	0	0.00149219	0.00457251	0	0	0.0267202	0	0	0.000850508	0.000622976	0	0.0109628	0.0460299	0.014351	
0.0295124	0.0311898	0	0	0	0.00105533	0.0106126	0	0.0573328	0.0636314	0.0112364	0	0.00383155	0.0036329	0	0.0100852	0	0	0	0	
0.0132567	0.00891543	0.0377543	0.0416941	0.0182228	0.00437272	0.000363012	0.00816365	0.00836926	0.00634691	0.00763985	0.0408081	0.00862217	0	0	0	0.0405412	0.0131488	0.00771972	0.00167338	
0	0.0283714	0.00649608	0.0203419	0.025285	0.00626652	0.0283728	0	0.00197978	0.00307604	0.0147321	0.00258951	0.0362601	0.00094227	0	0	0	0.0144461	0	0.0401142	
0.00672612	0.0241437	0.00153844	0.0152117	0.0234515	0.0337456	0.0148774	0.00296475	0.0109636	0.00357492	0.0315673	0	0.022344	0.00126845	0.000113793	0.00330347	0.0150091	0.0175855	0.000147758	0.0327172	
0.0146011	0.0201721	0	0	0	0.00782329	0.022513	0.0030406	0.00163206	0.0183325	0.016141	0.0036925	0.00158101	0.0345456	0.00323834	0.0472854	0.0238526	0.00932475	0.00420815	0.00120923	
0.0203845	0.0292682	0	0.0184672	0.0191297	0	0.032386	0	0.00838905	0	0.0216317	0.00377654	0	0.0024563	0	0	0	0.0292456	0.0556064	0	
0.0286434	0.0238374	0	0.0339947	0	0.0148133	0.035201	0.00854861	0.0140062	0	0.0045249	0	0.0199967	0	0	0	0	0.030915	0.00448355	0	
0.00283358	0	0.00773393	0.00811513	0.0107318	0.00140327	0	0	0.0200426	0.0410973	0.0176803	0.0153691	0	0.0206599	0.0042921	0.0495784	0.0258023	0	0	0.00837074	
